id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2022-03-02 02:00:00;11717.199
SE;SUDESTE;2022-03-02 02:00:00;40452.73399999
N;NORTE;2022-03-02 03:00:00;5396.50499999
NE;NORDESTE;2022-03-02 03:00:00;11700.806
S;SUL;2022-03-02 03:00:00;11535.355
SE;SUDESTE;2022-03-02 03:00:00;39525.312
N;NORTE;2022-03-02 04:00:00;5351.08499999
NE;NORDESTE;2022-03-02 04:00:00;11614.389
S;SUL;2022-03-02 04:00:00;11577.487
SE;SUDESTE;2022-03-02 04:00:00;39439.23799999
N;NORTE;2022-03-02 05:00:00;5350.224
NE;NORDESTE;2022-03-02 05:00:00;11228.58
S;SUL;2022-03-02 05:00:00;12032.596
SE;SUDESTE;2022-03-02 05:00:00;39869.29399999
N;NORTE;2022-03-02 06:00:00;5197.758
NE;NORDESTE;2022-03-02 06:00:00;10751.574
S;SUL;2022-03-02 06:00:00;12620.097
SE;SUDESTE;2022-03-02 06:00:00;40380.88499999
N;NORTE;2022-03-02 07:00:00;5088.74
NE;NORDESTE;2022-03-02 07:00:00;11047.96899999
S;SUL;2022-03-02 07:00:00;13625.33499999
SE;SUDESTE;2022-03-02 07:00:00;42154.819
N;NORTE;2022-03-02 08:00:00;5201.26999999
NE;NORDESTE;2022-03-02 08:00:00;11389.47199999
S;SUL;2022-03-02 08:00:00;14800.48699999
SE;SUDESTE;2022-03-02 08:00:00;44344.31699999
N;NORTE;2022-03-02 09:00:00;5249.77999999
NE;NORDESTE;2022-03-02 09:00:00;11408.569
S;SUL;2022-03-02 09:00:00;15025.756
SE;SUDESTE;2022-03-02 09:00:00;45561.64499999
N;NORTE;2022-03-02 10:00:00;5265.85999999
NE;NORDESTE;2022-03-02 10:00:00;11532.222
S;SUL;2022-03-02 10:00:00;15326.55299999
SE;SUDESTE;2022-03-02 10:00:00;46261.538
N;NORTE;2022-03-02 11:00:00;5200.59299999
NE;NORDESTE;2022-03-02 11:00:00;11620.199
S;SUL;2022-03-02 11:00:00;15329.339
SE;SUDESTE;2022-03-02 11:00:00;46640.44099999
N;NORTE;2022-03-02 12:00:00;5241.031
NE;NORDESTE;2022-03-02 12:00:00;11651.912
S;SUL;2022-03-02 12:00:00;14314.904
SE;SUDESTE;2022-03-02 12:00:00;46980.312
N;NORTE;2022-03-02 13:00:00;5529.77799999
NE;NORDESTE;2022-03-02 13:00:00;12124.944
S;SUL;2022-03-02 13:00:00;15423.144
SE;SUDESTE;2022-03-02 13:00:00;48616.586
N;NORTE;2022-03-02 14:00:00;5864.118
NE;NORDESTE;2022-03-02 14:00:00;12573.51199999
S;SUL;2022-03-02 14:00:00;16128.963
SE;SUDESTE;2022-03-02 14:00:00;49972.736
N;NORTE;2022-03-02 15:00:00;5940.468
NE;NORDESTE;2022-03-02 15:00:00;12733.32999999
S;SUL;2022-03-02 15:00:00;16225.572
SE;SUDESTE;2022-03-02 15:00:00;50606.91899999
N;NORTE;2022-03-02 16:00:00;5861.28299999
NE;NORDESTE;2022-03-02 16:00:00;12753.06599999
S;SUL;2022-03-02 16:00:00;16449.17299999
SE;SUDESTE;2022-03-02 16:00:00;50588.638
N;NORTE;2022-03-02 17:00:00;5767.80099999
NE;NORDESTE;2022-03-02 17:00:00;12269.69799999
S;SUL;2022-03-02 17:00:00;15905.37699999
SE;SUDESTE;2022-03-02 17:00:00;48343.36199999
N;NORTE;2022-03-02 18:00:00;5675.282
NE;NORDESTE;2022-03-02 18:00:00;12716.893
S;SUL;2022-03-02 18:00:00;15009.74299999
SE;SUDESTE;2022-03-02 18:00:00;48947.545
N;NORTE;2022-03-02 19:00:00;5916.19799999
NE;NORDESTE;2022-03-02 19:00:00;12805.539
S;SUL;2022-03-02 19:00:00;15884.043
SE;SUDESTE;2022-03-02 19:00:00;50788.93099999
N;NORTE;2022-03-02 20:00:00;5926.976
NE;NORDESTE;2022-03-02 20:00:00;12848.402
S;SUL;2022-03-02 20:00:00;15692.071
SE;SUDESTE;2022-03-02 20:00:00;50707.981
N;NORTE;2022-03-02 21:00:00;6060.847
NE;NORDESTE;2022-03-02 21:00:00;13503.909
S;SUL;2022-03-02 21:00:00;15644.669
SE;SUDESTE;2022-03-02 21:00:00;50394.46999999
N;NORTE;2022-03-02 22:00:00;6188.30799999
NE;NORDESTE;2022-03-02 22:00:00;13599.483
S;SUL;2022-03-02 22:00:00;15220.91899999
SE;SUDESTE;2022-03-02 22:00:00;48872.11399999
N;NORTE;2022-03-02 23:00:00;6157.23699999
NE;NORDESTE;2022-03-02 23:00:00;13344.427
S;SUL;2022-03-02 23:00:00;14314.779
SE;SUDESTE;2022-03-02 23:00:00;46324.48299999
N;NORTE;2022-03-03 00:00:00;12082.67199999
NE;NORDESTE;2022-03-03 00:00:00;25892.24799999
S;SUL;2022-03-03 00:00:00;26913.23599999
SE;SUDESTE;2022-03-03 00:00:00;87679.916
N;NORTE;2022-03-03 01:00:00;11891.288
NE;NORDESTE;2022-03-03 01:00:00;25193.79399999
S;SUL;2022-03-03 01:00:00;25424.834
SE;SUDESTE;2022-03-03 01:00:00;84249.86199999
N;NORTE;2022-03-03 02:00:00;11609.534
NE;NORDESTE;2022-03-03 02:00:00;24557.32899999
S;SUL;2022-03-03 02:00:00;24379.94
SE;SUDESTE;2022-03-03 02:00:00;81543.628
N;NORTE;2022-03-03 03:00:00;11376.964
NE;NORDESTE;2022-03-03 03:00:00;24134.158
S;SUL;2022-03-03 03:00:00;23895.128
SE;SUDESTE;2022-03-03 03:00:00;80245.68399999
N;NORTE;2022-03-03 04:00:00;11336.09199999
NE;NORDESTE;2022-03-03 04:00:00;23896.224
S;SUL;2022-03-03 04:00:00;23840.86199999
SE;SUDESTE;2022-03-03 04:00:00;80064.384
N;NORTE;2022-03-03 05:00:00;11213.984
NE;NORDESTE;2022-03-03 05:00:00;23230.668
S;SUL;2022-03-03 05:00:00;24786.308
SE;SUDESTE;2022-03-03 05:00:00;81641.838
N;NORTE;2022-03-03 06:00:00;10790.70999999
NE;NORDESTE;2022-03-03 06:00:00;22257.388
S;SUL;2022-03-03 06:00:00;25956.8
SE;SUDESTE;2022-03-03 06:00:00;83106.984
N;NORTE;2022-03-03 07:00:00;10719.01
NE;NORDESTE;2022-03-03 07:00:00;23186.48
S;SUL;2022-03-03 07:00:00;27776.478
SE;SUDESTE;2022-03-03 07:00:00;87683.90399999
N;NORTE;2022-03-03 08:00:00;11296.594
NE;NORDESTE;2022-03-03 08:00:00;24293.214
S;SUL;2022-03-03 08:00:00;29970.17199999
SE;SUDESTE;2022-03-03 08:00:00;92347.174
N;NORTE;2022-03-03 09:00:00;11593.85599999
NE;NORDESTE;2022-03-03 09:00:00;24600.284
S;SUL;2022-03-03 09:00:00;30325.16199999
SE;SUDESTE;2022-03-03 09:00:00;95280.178
N;NORTE;2022-03-03 10:00:00;11803.19599999
NE;NORDESTE;2022-03-03 10:00:00;24614.52
S;SUL;2022-03-03 10:00:00;31060.546
SE;SUDESTE;2022-03-03 10:00:00;96948.904
N;NORTE;2022-03-03 11:00:00;11774.28999999
NE;NORDESTE;2022-03-03 11:00:00;24365.677
S;SUL;2022-03-03 11:00:00;30998.25799999
SE;SUDESTE;2022-03-03 11:00:00;97051.776
N;NORTE;2022-03-03 12:00:00;11860.252
NE;NORDESTE;2022-03-03 12:00:00;23815.88399999
S;SUL;2022-03-03 12:00:00;29047.27599999
SE;SUDESTE;2022-03-03 12:00:00;96688.22399999
N;NORTE;2022-03-03 13:00:00;12475.41
NE;NORDESTE;2022-03-03 13:00:00;24713.24899999
S;SUL;2022-03-03 13:00:00;31009.84199999
SE;SUDESTE;2022-03-03 13:00:00;99227.552
N;NORTE;2022-03-03 14:00:00;12819.798
NE;NORDESTE;2022-03-03 14:00:00;25618.93799999
S;SUL;2022-03-03 14:00:00;32289.55799999
SE;SUDESTE;2022-03-03 14:00:00;101673.60599999
N;NORTE;2022-03-03 15:00:00;12611.06199999
NE;NORDESTE;2022-03-03 15:00:00;25926.36699999
S;SUL;2022-03-03 15:00:00;32692.932
SE;SUDESTE;2022-03-03 15:00:00;103162.97
N;NORTE;2022-03-03 16:00:00;12437.366
NE;NORDESTE;2022-03-03 16:00:00;25686.46199999
S;SUL;2022-03-03 16:00:00;33133.388
SE;SUDESTE;2022-03-03 16:00:00;103410.616
N;NORTE;2022-03-03 17:00:00;12004.32
NE;NORDESTE;2022-03-03 17:00:00;24233.368
S;SUL;2022-03-03 17:00:00;31763.60999999
SE;SUDESTE;2022-03-03 17:00:00;99066.572
N;NORTE;2022-03-03 18:00:00;11676.48999999
NE;NORDESTE;2022-03-03 18:00:00;25235.73599999
S;SUL;2022-03-03 18:00:00;29756.68199999
SE;SUDESTE;2022-03-03 18:00:00;98989.284
N;NORTE;2022-03-03 19:00:00;12093.182
NE;NORDESTE;2022-03-03 19:00:00;25328.889
S;SUL;2022-03-03 19:00:00;31471.158
SE;SUDESTE;2022-03-03 19:00:00;103585.586
N;NORTE;2022-03-03 20:00:00;12267.05599999
NE;NORDESTE;2022-03-03 20:00:00;25265.32199999
S;SUL;2022-03-03 20:00:00;31056.226
SE;SUDESTE;2022-03-03 20:00:00;103244.91599999
N;NORTE;2022-03-03 21:00:00;12514.798
NE;NORDESTE;2022-03-03 21:00:00;26342.812
S;SUL;2022-03-03 21:00:00;30965.08999999
SE;SUDESTE;2022-03-03 21:00:00;102438.30599999
N;NORTE;2022-03-03 22:00:00;12656.5
NE;NORDESTE;2022-03-03 22:00:00;26215.391
S;SUL;2022-03-03 22:00:00;30109.75399999
SE;SUDESTE;2022-03-03 22:00:00;99231.99199999
N;NORTE;2022-03-03 23:00:00;12599.858
NE;NORDESTE;2022-03-03 23:00:00;25784.514
S;SUL;2022-03-03 23:00:00;28454.636
SE;SUDESTE;2022-03-03 23:00:00;94357.152
N;NORTE;2022-03-04 00:00:00;12437.714
NE;NORDESTE;2022-03-04 00:00:00;25209.11
S;SUL;2022-03-04 00:00:00;26734.22199999
SE;SUDESTE;2022-03-04 00:00:00;89359.616
N;NORTE;2022-03-04 01:00:00;12251.14
NE;NORDESTE;2022-03-04 01:00:00;24620.994
S;SUL;2022-03-04 01:00:00;25348.602
SE;SUDESTE;2022-03-04 01:00:00;85596.33599999
N;NORTE;2022-03-04 02:00:00;11968.394
NE;NORDESTE;2022-03-04 02:00:00;24113.138
S;SUL;2022-03-04 02:00:00;24359.86399999
SE;SUDESTE;2022-03-04 02:00:00;82721.604
N;NORTE;2022-03-04 03:00:00;11713.86199999
NE;NORDESTE;2022-03-04 03:00:00;23837.012
S;SUL;2022-03-04 03:00:00;23801.406
SE;SUDESTE;2022-03-04 03:00:00;81109.532
N;NORTE;2022-03-04 04:00:00;11659.532
NE;NORDESTE;2022-03-04 04:00:00;23746.76
S;SUL;2022-03-04 04:00:00;23729.604
SE;SUDESTE;2022-03-04 04:00:00;80965.65599999
N;NORTE;2022-03-04 05:00:00;11551.802
NE;NORDESTE;2022-03-04 05:00:00;22956.768
S;SUL;2022-03-04 05:00:00;24711.548
SE;SUDESTE;2022-03-04 05:00:00;82054.98599999
N;NORTE;2022-03-04 06:00:00;11104.316
NE;NORDESTE;2022-03-04 06:00:00;21919.322
S;SUL;2022-03-04 06:00:00;26037.546
SE;SUDESTE;2022-03-04 06:00:00;83630.28599999
N;NORTE;2022-03-04 07:00:00;10882.37199999
NE;NORDESTE;2022-03-04 07:00:00;22872.84199999
S;SUL;2022-03-04 07:00:00;27973.052
SE;SUDESTE;2022-03-04 07:00:00;87602.844
N;NORTE;2022-03-04 08:00:00;11399.05199999
NE;NORDESTE;2022-03-04 08:00:00;23980.84199999
S;SUL;2022-03-04 08:00:00;29942.862
SE;SUDESTE;2022-03-04 08:00:00;92080.88599999
N;NORTE;2022-03-04 09:00:00;11589.62
NE;NORDESTE;2022-03-04 09:00:00;24117.19999999
S;SUL;2022-03-04 09:00:00;30254.24999999
SE;SUDESTE;2022-03-04 09:00:00;94833.76199999
N;NORTE;2022-03-04 10:00:00;11757.87799999
NE;NORDESTE;2022-03-04 10:00:00;24085.09
S;SUL;2022-03-04 10:00:00;30690.58799999
SE;SUDESTE;2022-03-04 10:00:00;96443.69999999
N;NORTE;2022-03-04 11:00:00;11784.12199999
NE;NORDESTE;2022-03-04 11:00:00;23968.822
S;SUL;2022-03-04 11:00:00;30890.2
SE;SUDESTE;2022-03-04 11:00:00;96911.136
N;NORTE;2022-03-04 12:00:00;11666.454
NE;NORDESTE;2022-03-04 12:00:00;23317.29599999
S;SUL;2022-03-04 12:00:00;29656.834
SE;SUDESTE;2022-03-04 12:00:00;96599.44399999
N;NORTE;2022-03-04 13:00:00;11994.546
NE;NORDESTE;2022-03-04 13:00:00;23991.542
S;SUL;2022-03-04 13:00:00;32203.624
SE;SUDESTE;2022-03-04 13:00:00;98787.272
N;NORTE;2022-03-04 14:00:00;12591.454
NE;NORDESTE;2022-03-04 14:00:00;24821.44
S;SUL;2022-03-04 14:00:00;33934.16199999
SE;SUDESTE;2022-03-04 14:00:00;100774.58
N;NORTE;2022-03-04 15:00:00;12703.52999999
NE;NORDESTE;2022-03-04 15:00:00;25207.09599999
S;SUL;2022-03-04 15:00:00;34301.024
SE;SUDESTE;2022-03-04 15:00:00;101018.03199999
N;NORTE;2022-03-04 16:00:00;12260.85199999
NE;NORDESTE;2022-03-04 16:00:00;24793.33799999
S;SUL;2022-03-04 16:00:00;34092.89199999
SE;SUDESTE;2022-03-04 16:00:00;99580.118
N;NORTE;2022-03-04 17:00:00;11698.75799999
NE;NORDESTE;2022-03-04 17:00:00;23609.016
S;SUL;2022-03-04 17:00:00;32294.698
SE;SUDESTE;2022-03-04 17:00:00;95994.878
N;NORTE;2022-03-04 18:00:00;11496.70999999
NE;NORDESTE;2022-03-04 18:00:00;24268.032
S;SUL;2022-03-04 18:00:00;30403.68799999
SE;SUDESTE;2022-03-04 18:00:00;96586.042
N;NORTE;2022-03-04 19:00:00;11843.874
NE;NORDESTE;2022-03-04 19:00:00;24128.736
S;SUL;2022-03-04 19:00:00;32224.10599999
SE;SUDESTE;2022-03-04 19:00:00;100667.17
N;NORTE;2022-03-04 20:00:00;11948.648
NE;NORDESTE;2022-03-04 20:00:00;23838.34
S;SUL;2022-03-04 20:00:00;31589.74799999
SE;SUDESTE;2022-03-04 20:00:00;100147.894
N;NORTE;2022-03-04 21:00:00;12125.252
NE;NORDESTE;2022-03-04 21:00:00;24898.466
S;SUL;2022-03-04 21:00:00;31433.078
SE;SUDESTE;2022-03-04 21:00:00;99114.85
N;NORTE;2022-03-04 22:00:00;12242.86199999
NE;NORDESTE;2022-03-04 22:00:00;24940.02799999
S;SUL;2022-03-04 22:00:00;30752.468
SE;SUDESTE;2022-03-04 22:00:00;96451.018
N;NORTE;2022-03-04 23:00:00;12339.95599999
NE;NORDESTE;2022-03-04 23:00:00;24418.48799999
S;SUL;2022-03-04 23:00:00;29473.23399999
SE;SUDESTE;2022-03-04 23:00:00;92496.606
N;NORTE;2022-03-05 00:00:00;6137.591
NE;NORDESTE;2022-03-05 00:00:00;11932.03099999
S;SUL;2022-03-05 00:00:00;14012.684
SE;SUDESTE;2022-03-05 00:00:00;43880.911
N;NORTE;2022-03-05 01:00:00;6043.313
NE;NORDESTE;2022-03-05 01:00:00;11714.58199999
S;SUL;2022-03-05 01:00:00;13188.552
SE;SUDESTE;2022-03-05 01:00:00;41894.762
N;NORTE;2022-03-05 02:00:00;5942.92
NE;NORDESTE;2022-03-05 02:00:00;11512.546
S;SUL;2022-03-05 02:00:00;12631.068
SE;SUDESTE;2022-03-05 02:00:00;40505.32299999
N;NORTE;2022-03-05 03:00:00;5919.61
NE;NORDESTE;2022-03-05 03:00:00;11302.32599999
S;SUL;2022-03-05 03:00:00;12256.686
SE;SUDESTE;2022-03-05 03:00:00;39784.57099999
N;NORTE;2022-03-05 04:00:00;5859.27299999
NE;NORDESTE;2022-03-05 04:00:00;11134.52299999
S;SUL;2022-03-05 04:00:00;12054.564
SE;SUDESTE;2022-03-05 04:00:00;39302.586
N;NORTE;2022-03-05 05:00:00;5750.407
NE;NORDESTE;2022-03-05 05:00:00;10742.617
S;SUL;2022-03-05 05:00:00;12011.754
SE;SUDESTE;2022-03-05 05:00:00;39246.26699999
N;NORTE;2022-03-05 06:00:00;5444.124
NE;NORDESTE;2022-03-05 06:00:00;10053.44199999
S;SUL;2022-03-05 06:00:00;11795.249
SE;SUDESTE;2022-03-05 06:00:00;38455.35399999
N;NORTE;2022-03-05 07:00:00;5318.64099999
NE;NORDESTE;2022-03-05 07:00:00;10117.332
S;SUL;2022-03-05 07:00:00;12023.872
SE;SUDESTE;2022-03-05 07:00:00;39232.85899999
N;NORTE;2022-03-05 08:00:00;5368.707
NE;NORDESTE;2022-03-05 08:00:00;10279.40499999
S;SUL;2022-03-05 08:00:00;12388.438
SE;SUDESTE;2022-03-05 08:00:00;40451.944
N;NORTE;2022-03-05 09:00:00;5338.11099999
NE;NORDESTE;2022-03-05 09:00:00;10344.393
S;SUL;2022-03-05 09:00:00;12428.09399999
SE;SUDESTE;2022-03-05 09:00:00;41178.775
N;NORTE;2022-03-05 10:00:00;5305.626
NE;NORDESTE;2022-03-05 10:00:00;10326.40699999
S;SUL;2022-03-05 10:00:00;12476.87999999
SE;SUDESTE;2022-03-05 10:00:00;41550.035
N;NORTE;2022-03-05 11:00:00;5304.37599999
NE;NORDESTE;2022-03-05 11:00:00;10357.99499999
S;SUL;2022-03-05 11:00:00;12639.66399999
SE;SUDESTE;2022-03-05 11:00:00;41837.44399999
N;NORTE;2022-03-05 12:00:00;5253.77999999
NE;NORDESTE;2022-03-05 12:00:00;10333.495
S;SUL;2022-03-05 12:00:00;12503.10099999
SE;SUDESTE;2022-03-05 12:00:00;42155.87399999
N;NORTE;2022-03-05 13:00:00;5322.535
NE;NORDESTE;2022-03-05 13:00:00;10399.602
S;SUL;2022-03-05 13:00:00;12962.94799999
SE;SUDESTE;2022-03-05 13:00:00;42318.944
N;NORTE;2022-03-05 14:00:00;5419.46099999
NE;NORDESTE;2022-03-05 14:00:00;10583.322
S;SUL;2022-03-05 14:00:00;13351.223
SE;SUDESTE;2022-03-05 14:00:00;42678.77199999
N;NORTE;2022-03-05 15:00:00;5455.164
NE;NORDESTE;2022-03-05 15:00:00;10771.65499999
S;SUL;2022-03-05 15:00:00;13536.611
SE;SUDESTE;2022-03-05 15:00:00;43012.91099999
N;NORTE;2022-03-05 16:00:00;5318.76
NE;NORDESTE;2022-03-05 16:00:00;10928.758
S;SUL;2022-03-05 16:00:00;13779.706
SE;SUDESTE;2022-03-05 16:00:00;43615.07399999
N;NORTE;2022-03-05 17:00:00;5400.54999999
NE;NORDESTE;2022-03-05 17:00:00;11203.91499999
S;SUL;2022-03-05 17:00:00;14062.19199999
SE;SUDESTE;2022-03-05 17:00:00;44406.462
N;NORTE;2022-03-05 18:00:00;5630.50499999
NE;NORDESTE;2022-03-05 18:00:00;12271.816
S;SUL;2022-03-05 18:00:00;14328.364
SE;SUDESTE;2022-03-05 18:00:00;46740.93499999
N;NORTE;2022-03-05 19:00:00;5889.176
NE;NORDESTE;2022-03-05 19:00:00;12309.365
S;SUL;2022-03-05 19:00:00;15392.601
SE;SUDESTE;2022-03-05 19:00:00;49082.19699999
N;NORTE;2022-03-05 20:00:00;5885.861
NE;NORDESTE;2022-03-05 20:00:00;12052.077
S;SUL;2022-03-05 20:00:00;14992.898
SE;SUDESTE;2022-03-05 20:00:00;48124.295
N;NORTE;2022-03-05 21:00:00;5894.56199999
NE;NORDESTE;2022-03-05 21:00:00;11955.867
S;SUL;2022-03-05 21:00:00;14578.996
SE;SUDESTE;2022-03-05 21:00:00;46886.709
N;NORTE;2022-03-05 22:00:00;5853.44099999
NE;NORDESTE;2022-03-05 22:00:00;11702.526
S;SUL;2022-03-05 22:00:00;14028.266
SE;SUDESTE;2022-03-05 22:00:00;45274.61299999
N;NORTE;2022-03-05 23:00:00;5862.624
NE;NORDESTE;2022-03-05 23:00:00;11459.668
S;SUL;2022-03-05 23:00:00;13482.28
SE;SUDESTE;2022-03-05 23:00:00;43884.833
N;NORTE;2022-03-06 00:00:00;11642.292
NE;NORDESTE;2022-03-06 00:00:00;22243.06199999
S;SUL;2022-03-06 00:00:00;25617.516
SE;SUDESTE;2022-03-06 00:00:00;84066.978
N;NORTE;2022-03-06 01:00:00;11460.484
NE;NORDESTE;2022-03-06 01:00:00;21667.659
S;SUL;2022-03-06 01:00:00;24354.918
SE;SUDESTE;2022-03-06 01:00:00;80414.118
N;NORTE;2022-03-06 02:00:00;11254.758
NE;NORDESTE;2022-03-06 02:00:00;21200.006
S;SUL;2022-03-06 02:00:00;23500.93599999
SE;SUDESTE;2022-03-06 02:00:00;78025.376
N;NORTE;2022-03-06 03:00:00;11036.30999999
NE;NORDESTE;2022-03-06 03:00:00;21407.34799999
S;SUL;2022-03-06 03:00:00;22686.43
SE;SUDESTE;2022-03-06 03:00:00;75964.228
N;NORTE;2022-03-06 04:00:00;10899.86999999
NE;NORDESTE;2022-03-06 04:00:00;21184.15899999
S;SUL;2022-03-06 04:00:00;22132.566
SE;SUDESTE;2022-03-06 04:00:00;74608.912
N;NORTE;2022-03-06 05:00:00;10745.258
NE;NORDESTE;2022-03-06 05:00:00;20157.86199999
S;SUL;2022-03-06 05:00:00;21880.508
SE;SUDESTE;2022-03-06 05:00:00;73782.428
N;NORTE;2022-03-06 06:00:00;10327.56399999
NE;NORDESTE;2022-03-06 06:00:00;18827.83
S;SUL;2022-03-06 06:00:00;20817.524
SE;SUDESTE;2022-03-06 06:00:00;70460.34399999
N;NORTE;2022-03-06 07:00:00;9698.142
NE;NORDESTE;2022-03-06 07:00:00;18336.012
S;SUL;2022-03-06 07:00:00;20565.264
SE;SUDESTE;2022-03-06 07:00:00;70133.59
N;NORTE;2022-03-06 08:00:00;9369.774
NE;NORDESTE;2022-03-06 08:00:00;18000.48799999
S;SUL;2022-03-06 08:00:00;20733.47399999
SE;SUDESTE;2022-03-06 08:00:00;70699.982
N;NORTE;2022-03-06 09:00:00;9216.168
NE;NORDESTE;2022-03-06 09:00:00;17759.87
S;SUL;2022-03-06 09:00:00;20653.82
SE;SUDESTE;2022-03-06 09:00:00;71066.53199999
N;NORTE;2022-03-06 10:00:00;9155.67399999
NE;NORDESTE;2022-03-06 10:00:00;17612.18999999
S;SUL;2022-03-06 10:00:00;20633.908
SE;SUDESTE;2022-03-06 10:00:00;71659.71399999
N;NORTE;2022-03-06 11:00:00;9014.31399999
NE;NORDESTE;2022-03-06 11:00:00;17631.71
S;SUL;2022-03-06 11:00:00;20919.98999999
SE;SUDESTE;2022-03-06 11:00:00;72527.00399999
N;NORTE;2022-03-06 12:00:00;9151.276
NE;NORDESTE;2022-03-06 12:00:00;17827.784
S;SUL;2022-03-06 12:00:00;20806.15
SE;SUDESTE;2022-03-06 12:00:00;73820.16999999
N;NORTE;2022-03-06 13:00:00;9317.79799999
NE;NORDESTE;2022-03-06 13:00:00;18062.77399999
S;SUL;2022-03-06 13:00:00;21565.092
SE;SUDESTE;2022-03-06 13:00:00;74628.946
N;NORTE;2022-03-06 14:00:00;9569.896
NE;NORDESTE;2022-03-06 14:00:00;18213.394
S;SUL;2022-03-06 14:00:00;22720.514
SE;SUDESTE;2022-03-06 14:00:00;76009.70999999
N;NORTE;2022-03-06 15:00:00;9785.306
NE;NORDESTE;2022-03-06 15:00:00;18654.718
S;SUL;2022-03-06 15:00:00;23459.70399999
SE;SUDESTE;2022-03-06 15:00:00;78148.31999999
N;NORTE;2022-03-06 16:00:00;9991.412
NE;NORDESTE;2022-03-06 16:00:00;19213.512
S;SUL;2022-03-06 16:00:00;23650.902
SE;SUDESTE;2022-03-06 16:00:00;80829.90199999
N;NORTE;2022-03-06 17:00:00;10327.904
NE;NORDESTE;2022-03-06 17:00:00;20422.728
S;SUL;2022-03-06 17:00:00;24686.776
SE;SUDESTE;2022-03-06 17:00:00;84200.87
N;NORTE;2022-03-06 18:00:00;11027.47599999
NE;NORDESTE;2022-03-06 18:00:00;23304.44499999
S;SUL;2022-03-06 18:00:00;25935.768
SE;SUDESTE;2022-03-06 18:00:00;88914.35999999
N;NORTE;2022-03-06 19:00:00;11352.15199999
NE;NORDESTE;2022-03-06 19:00:00;23938.778
S;SUL;2022-03-06 19:00:00;26119.37999999
SE;SUDESTE;2022-03-06 19:00:00;91882.53599999
N;NORTE;2022-03-06 20:00:00;11355.75999999
NE;NORDESTE;2022-03-06 20:00:00;24170.99199999
S;SUL;2022-03-06 20:00:00;26130.77599999
SE;SUDESTE;2022-03-06 20:00:00;91918.98999999
N;NORTE;2022-03-06 21:00:00;11646.242
NE;NORDESTE;2022-03-06 21:00:00;23561.844
S;SUL;2022-03-06 21:00:00;28345.824
SE;SUDESTE;2022-03-06 21:00:00;92889.706
N;NORTE;2022-03-06 22:00:00;11814.46199999
NE;NORDESTE;2022-03-06 22:00:00;23412.946
S;SUL;2022-03-06 22:00:00;27845.816
SE;SUDESTE;2022-03-06 22:00:00;91170.31199999
N;NORTE;2022-03-06 23:00:00;11771.244
NE;NORDESTE;2022-03-06 23:00:00;22872.238
S;SUL;2022-03-06 23:00:00;26615.78
SE;SUDESTE;2022-03-06 23:00:00;87139.27599999
N;NORTE;2022-03-07 00:00:00;5753.76299999
NE;NORDESTE;2022-03-07 00:00:00;11168.34799999
S;SUL;2022-03-07 00:00:00;12638.106
SE;SUDESTE;2022-03-07 00:00:00;41922.96099999
N;NORTE;2022-03-07 01:00:00;5696.947
NE;NORDESTE;2022-03-07 01:00:00;10809.24499999
S;SUL;2022-03-07 01:00:00;12158.36699999
SE;SUDESTE;2022-03-07 01:00:00;40396.53399999
N;NORTE;2022-03-07 02:00:00;5582.421
NE;NORDESTE;2022-03-07 02:00:00;10567.71399999
S;SUL;2022-03-07 02:00:00;11829.226
SE;SUDESTE;2022-03-07 02:00:00;39030.63399999
N;NORTE;2022-03-07 03:00:00;5492.031
NE;NORDESTE;2022-03-07 03:00:00;10433.18499999
S;SUL;2022-03-07 03:00:00;11627.20099999
SE;SUDESTE;2022-03-07 03:00:00;38325.41799999
N;NORTE;2022-03-07 04:00:00;5456.473
NE;NORDESTE;2022-03-07 04:00:00;10424.96999999
S;SUL;2022-03-07 04:00:00;11574.747
SE;SUDESTE;2022-03-07 04:00:00;38181.935
N;NORTE;2022-03-07 05:00:00;5444.241
NE;NORDESTE;2022-03-07 05:00:00;10215.668
S;SUL;2022-03-07 05:00:00;12035.96899999
SE;SUDESTE;2022-03-07 05:00:00;39488.636
N;NORTE;2022-03-07 06:00:00;5308.15899999
NE;NORDESTE;2022-03-07 06:00:00;9834.51099999
S;SUL;2022-03-07 06:00:00;12649.35199999
SE;SUDESTE;2022-03-07 06:00:00;40664.93199999
N;NORTE;2022-03-07 07:00:00;5170.10499999
NE;NORDESTE;2022-03-07 07:00:00;10318.293
S;SUL;2022-03-07 07:00:00;13727.818
SE;SUDESTE;2022-03-07 07:00:00;42873.80399999
N;NORTE;2022-03-07 08:00:00;5402.289
NE;NORDESTE;2022-03-07 08:00:00;10975.033
S;SUL;2022-03-07 08:00:00;14890.627
SE;SUDESTE;2022-03-07 08:00:00;45806.668
N;NORTE;2022-03-07 09:00:00;5596.695
NE;NORDESTE;2022-03-07 09:00:00;11145.339
S;SUL;2022-03-07 09:00:00;15257.27899999
SE;SUDESTE;2022-03-07 09:00:00;47336.90499999
N;NORTE;2022-03-07 10:00:00;5625.067
NE;NORDESTE;2022-03-07 10:00:00;11241.43
S;SUL;2022-03-07 10:00:00;15700.293
SE;SUDESTE;2022-03-07 10:00:00;48494.36499999
N;NORTE;2022-03-07 11:00:00;5596.15999999
